Well_Name,DEPT,DPHZ,DT,GR_EDTC,HCAL,HDRA,NPHI,PEFZ,RHOZ,RLA3,RLA4,RLA5,RM_HRLT,SPHI,SVEL,TENS,TT1,TT2,TT3,TT4
MIP_4H,2729,-0.0201,70.8107,140.6682,8.7926,0.0508,0.2144,3.7484,2.7127,34.7085,36.1319,36.7475,0.0425,0.1307,14122.1553,2300,511.9533,373.8624,487.6163,352.9265
MIP_4H,2729.5,-0.0188,72.1293,126.4987,8.6563,0.065,0.2172,3.7871,2.7106,42.2182,43.7632,45.5695,0.0424,0.1398,13864,2255,509.19,377.012,486.3779,344.5061
MIP_4H,2730,-0.0134,69.3745,126.1071,8.5882,0.0655,0.2291,3.8065,2.7018,37.8173,36.3865,38.2108,0.0423,0.1205,14414.5146,2237,506.2096,369.468,487.076,344.8735
MIP_4H,2730.5,-0.0236,68.3525,117.6257,8.679,0.0563,0.2158,3.8129,2.7185,36.3627,39.6438,39.0247,0.0424,0.1129,14630.0488,2241,509.7527,365.0894,490.7218,340.9387
MIP_4H,2731,-0.0274,68.4897,132.6238,8.679,0.0317,0.2001,3.7654,2.7246,40.9813,41.9457,44.9094,0.0437,0.114,14600.7354,2238,508.662,362.4653,493.7244,340.6022
MIP_4H,2731.5,-0.0255,67.5415,135.6923,8.6336,0.0112,0.1713,3.667,2.7216,40.4452,42.1868,44.0607,0.0444,0.1068,14805.7148,2276,500.8046,371.0483,487.4304,351.3282
MIP_4H,2732,-0.0256,68.9585,145.662,8.7131,0.0036,0.1949,3.567,2.7217,38.9742,41.2551,43.0146,0.0439,0.1174,14501.4727,2252,490.0621,365.7322,479.3145,347.2912
MIP_4H,2732.5,-0.0223,70.7207,143.2771,8.7245,-0.0008,0.2149,3.5128,2.7164,32.0833,33.3788,35.0858,0.044,0.1301,14140.125,2258,492.5819,360.5647,479.0285,345.0305
MIP_4H,2733,-0.0338,70.6965,147.0058,8.7585,0.002,0.2534,3.5214,2.7351,27.7992,28.2927,30.0971,0.0443,0.1299,14144.9775,2246,486.0881,359.7001,472.7151,341.9342
MIP_4H,2733.5,-0.0399,67.9525,144.6889,8.7472,0.0038,0.2419,3.5219,2.7451,44.8526,50.9756,48.2331,0.0437,0.1099,14716.1553,2249,483.9582,356.2235,470.9026,337.4964
MIP_4H,2734,-0.0373,65.2566,146.1071,8.6109,0.0025,0.2184,3.515,2.7407,80.8473,89.1382,96.5557,0.0432,0.0887,15324.124,2258,489.0629,356.1694,470.9156,334.9934
MIP_4H,2734.5,-0.0199,63.9472,146.7176,8.5655,-0.0048,0.1666,3.5049,2.7124,70.34,78.3695,85.3539,0.0427,0.0777,15637.9053,2225,489.3018,353.7944,471.0909,332.0208
MIP_4H,2735,-0.013,64.7534,144.5771,8.5427,-0.0077,0.1688,3.4713,2.7011,41.7122,44.2231,48.3263,0.0418,0.0845,15443.2148,2237,487.8457,352.2916,466.5292,322.8706
MIP_4H,2735.5,-0.0106,67.4274,145.3567,8.679,-0.0076,0.1834,3.4642,2.6973,34.2723,35.8134,39.2611,0.0417,0.1059,14830.7695,2263,485.055,348.7091,462.75,322.2037
MIP_4H,2736,-0.022,69.1367,131.5799,8.7017,-0.0017,0.2077,3.4534,2.7159,37.2488,38.8791,43.7681,0.042,0.1188,14464.0938,2306,480.5928,350.3541,454.8645,322.6367
MIP_4H,2736.5,-0.0284,68.4875,131.0755,8.7017,0.001,0.2005,3.4847,2.7263,29.0948,31.3935,33.7172,0.0424,0.114,14601.1943,2222,475.4355,355.5302,458.3487,323.2034
MIP_4H,2737,-0.0311,67.6031,130.0321,8.7245,0.0004,0.1973,3.4942,2.7308,39.928,45.0154,47.3143,0.0427,0.1073,14792.2188,2207,481.3092,352.7581,463.9013,321.1155
MIP_4H,2737.5,-0.0224,65.9126,135.7411,8.7245,-0.0053,0.1861,3.5139,2.7165,50.3785,56.3468,60.7357,0.0432,0.094,15171.5996,2245,482.7744,351.3731,461.8747,321.6502
MIP_4H,2738,-0.0123,65.5801,140.0273,8.7472,-0.0109,0.1733,3.52,2.7,54.2069,59.1658,64.1677,0.0432,0.0913,15248.5186,2282,481.2342,354.7374,458.6404,323.4355
MIP_4H,2738.5,-0.0162,66.7878,139.6006,8.7926,-0.0098,0.1763,3.4677,2.7064,49.7752,54.5151,58.8674,0.0435,0.101,14972.8008,2234,481.2664,347.5612,458.3492,317.2854
MIP_4H,2739,-0.0211,65.9917,135.6248,8.838,-0.0069,0.1894,3.3971,2.7144,32.1948,33.6193,35.9677,0.0437,0.0946,15153.4297,2216,487.4593,347.1608,466.2996,315.6762
MIP_4H,2739.5,-0.0238,66.0336,128.5978,8.838,-0.0041,0.195,3.338,2.7188,45.1595,48.4732,49.0473,0.0437,0.095,15143.8164,2212,486.7528,351.7605,464.6105,320.3936
MIP_4H,2740,-0.0174,66.6105,116.5249,8.7926,-0.0029,0.1815,3.2933,2.7084,53.697,58.8019,63.2199,0.0434,0.0996,15012.6572,2252,501.0927,364.2326,482.6501,330.8711
MIP_4H,2740.5,0.0041,67.0261,123.815,8.8153,0,0.1748,3.3015,2.6734,40.1925,44.0878,47.259,0.0429,0.1028,14919.5615,2270,503.2096,363.2482,481.9704,330.3587
MIP_4H,2741,0.0146,69.5814,136.5146,8.8608,0.0226,0.2124,3.4095,2.6562,28.7496,31.4044,33.0419,0.0426,0.122,14371.667,2295,496.7491,368.4002,477.6693,345.7322
MIP_4H,2741.5,0.0499,71.921,147.5222,8.9062,0.039,0.2318,3.5329,2.5987,25.2226,26.9255,27.8814,0.0422,0.1384,13904.1465,2271,495.9359,369.7448,480.7886,345.2966
MIP_4H,2742,0.0729,73.9063,138.1688,9.4286,0.0631,0.2286,3.5586,2.5612,37.3659,36.3123,43.761,0.0421,0.1514,13530.6514,2262,492.8147,366.1465,479.6849,342.0129
MIP_4H,2742.5,0.0884,70.5448,120.0833,8.7699,0.0771,0.2208,3.4732,2.5358,25.83,26.3052,27.4779,0.0428,0.1289,14175.3799,2313,492.035,368.7193,477.7346,344.9252
MIP_4H,2743,0.0518,69.0815,114.9289,9.0879,0.0921,0.2122,3.4126,2.5955,36.3511,37.4683,38.5393,0.0423,0.1184,14475.6621,2316,494.0297,370.2818,486.241,346.6461
MIP_4H,2743.5,0.0154,70.6926,117.0879,8.7699,0.0677,0.2238,3.4078,2.655,43.2583,43.6164,46.9899,0.0438,0.1299,14145.7422,2256,500.6544,361.1962,493.4309,339.6889
MIP_4H,2744,-0.0092,68.3405,125.4289,8.7699,0.032,0.2219,3.4503,2.6949,36.7233,39.7417,39.6734,0.0448,0.1129,14632.6182,2249,503.602,367.0261,489.1427,347.5016
MIP_4H,2744.5,-0.0089,68.1606,137.4487,8.7813,0.0005,0.2103,3.4514,2.6945,44.8604,47.1378,48.8275,0.0447,0.1115,14671.2324,2239,492.496,361.5192,472.2385,348.3167
MIP_4H,2745,-0.014,69.9816,145.0574,8.7245,0.0018,0.201,3.4608,2.7027,40.877,43.4433,44.7362,0.0446,0.1249,14289.4727,2287,493.3501,360.1607,461.4492,339.3167
MIP_4H,2745.5,-0.0147,70.4371,159.5291,8.7017,0.0135,0.2114,3.4644,2.704,31.1432,31.7826,32.9398,0.0443,0.1281,14197.0596,2309,479.3326,355.6555,466.2035,326.9529
MIP_4H,2746,-0.0223,69.2824,157.8719,8.7245,0.0353,0.2328,3.5243,2.7164,33.0069,35.4882,36.1626,0.0456,0.1198,14433.6816,2284,485.8618,343.4539,472.4828,317.8181
MIP_4H,2746.5,-0.0321,66.9084,146.3695,8.679,0.0523,0.2193,3.5895,2.7323,44.225,49.9034,48.6116,0.0444,0.1019,14945.8164,2268,483.2787,338.7104,467.2279,318.9776
MIP_4H,2747,-0.0372,62.9253,123.1426,8.7245,0.0594,0.1699,3.6486,2.7406,111.3206,137.92,146.8728,0.0431,0.0688,15891.8662,2245,481.8727,342.5392,466.755,328.1886
MIP_4H,2747.5,-0.0278,63.3634,124.4174,8.5882,0.0628,0.1373,3.6796,2.7252,62.1136,64.8432,73.7693,0.0427,0.0726,15781.9883,2244,483.6524,342.5088,465.8741,319.1768
MIP_4H,2748,-0.0063,65.647,137.9912,8.6109,0.077,0.1468,3.6747,2.6903,31.2983,32.1347,34.4581,0.0404,0.0918,15232.998,2243,484.6302,343.2831,470.7028,321.3429
MIP_4H,2748.5,0.0054,69.9777,154.8172,9.0198,0.0925,0.1803,3.6362,2.6711,30.6586,31.596,32.7031,0.041,0.1248,14290.2666,2312,485.156,343.6165,465.194,319.7633
MIP_4H,2749,-0.0036,73.7142,153.1281,8.7472,0.0998,0.2337,3.5974,2.6858,29.8309,29.9258,31.3527,0.0423,0.1502,13565.9063,2259,486.9431,349.2991,471.0933,329.5786
MIP_4H,2749.5,-0.0227,73.5057,150.2706,9.0993,0.0828,0.2482,3.561,2.717,28.4633,29.8337,30.2034,0.0422,0.1488,13604.3926,2257,488.9184,361.718,469.3397,333.7962
MIP_4H,2750,-0.0401,72.6797,148.3591,8.7926,0.057,0.2522,3.5427,2.7453,32.5764,34.0085,34.7286,0.0426,0.1434,13759.0049,2224,494.398,372.8386,477.5712,340.5974
MIP_4H,2750.5,-0.0318,72.0755,142.4847,8.7926,0.0258,0.2354,3.5261,2.7318,34.1176,35.2482,35.9713,0.0424,0.1394,13874.3359,2283,506.9084,375.3046,482.9872,337.5332
MIP_4H,2751,-0.018,72.439,138.7136,8.838,0.01,0.2362,3.5327,2.7094,39.2867,40.5332,41.6329,0.0424,0.1418,13804.7178,2310,509.8152,373.0942,482.2845,335.5186
MIP_4H,2751.5,-0.0011,72.4701,140.625,8.9516,0.0042,0.2356,3.5439,2.6818,31.458,31.9685,32.5726,0.0428,0.142,13798.7959,2324,509.7258,370.7189,480.7802,331.7744
MIP_4H,2752,-0.0101,72.6989,139.0422,8.9743,0.017,0.2312,3.5583,2.6965,37.0783,38.8968,39.8887,0.0433,0.1436,13755.3613,2266,519.7704,369.0393,484.6327,329.7908
MIP_4H,2752.5,-0.021,70.9133,136.3698,8.997,0.0319,0.2179,3.5559,2.7142,35.1107,37.0536,37.6711,0.0435,0.1314,14101.7363,2216,516.283,369.5469,485.0458,334.239
MIP_4H,2753,-0.0179,69.8621,126.8465,8.9743,0.0718,0.2019,3.5889,2.7092,46.963,51.1998,52.21,0.0427,0.124,14313.9053,2227,515.0276,380.1543,486.5892,340.265
MIP_4H,2753.5,0.0015,71.429,119.6079,8.8721,0.1349,0.1862,3.6222,2.6775,45.0212,51.1852,51.7605,0.0423,0.135,13999.916,2266,506.1491,379.4158,480.3919,341.0224
MIP_4H,2754,-0.0123,72.1397,125.1804,8.6336,0.2225,0.2409,3.6489,2.7001,31.6468,32.5291,34.8261,0.0425,0.1398,13861.9971,2231,505.9173,377.4787,482.8936,341.5411
MIP_4H,2754.5,-0.0256,71.9038,133.6209,8.8948,0.2373,0.2827,3.6758,2.7218,22.8543,23.5046,23.9989,0.0438,0.1382,13907.4619,2237,495.4027,365.0767,472.5888,333.1279
MIP_4H,2755,-0.057,68.7486,141.6916,8.9062,0.1881,0.2886,3.7399,2.7729,46.2221,49.1458,50.9587,0.0446,0.1159,14545.7402,2249,497.4806,361.8982,473.0593,335.9711
MIP_4H,2755.5,-0.045,66.2536,132.0253,8.8835,0.0899,0.2019,3.7936,2.7533,97.8633,111.293,120.5274,0.0453,0.0967,15093.5264,2245,492.5208,356.64,471.1359,333.4216
MIP_4H,2756,-0.0445,62.621,132.1586,8.6109,0.0352,0.1555,3.8,2.7525,61.8539,64.1806,73.0036,0.0449,0.0661,15969.083,2208,488.1417,363.7776,470.3521,332.6336
MIP_4H,2756.5,-0.0245,61.6971,114.3405,8.6336,0.01,0.1421,3.7617,2.72,48.0286,53.2673,52.7852,0.0433,0.0577,16208.2295,2181,486.9595,353.9738,478.9584,328.7418
MIP_4H,2757,-0.0238,65.1599,125.3506,8.5882,0.0137,0.1874,3.7239,2.7188,43.5464,47.3722,50.1712,0.0434,0.0879,15346.8555,2231,485.0464,343.1181,462.8206,324.5134
MIP_4H,2757.5,-0.013,65.0965,125.2172,8.6109,0.0125,0.1932,3.6663,2.7012,33.4109,34.9502,36.9912,0.0435,0.0873,15361.8027,2255,474.7653,346.456,460.6635,333.6383
MIP_4H,2758,-0.0084,65.7797,156.803,8.6336,0.0106,0.1936,3.6388,2.6936,49.9422,56.976,63.1859,0.0432,0.0929,15202.2568,2304,471.5843,345.6971,461.0401,324.1447
MIP_4H,2758.5,-0.0115,64.8598,157.1164,8.5995,0.005,0.1587,3.6402,2.6988,49.5904,53.3829,58.1771,0.0423,0.0854,15417.8721,2272,480.0894,343.869,468.1694,331.6935
MIP_4H,2759,-0.0153,62.844,164.6002,8.5882,0.0062,0.1402,3.6416,2.705,45.7585,49.9749,52.0971,0.0413,0.0681,15912.4082,2234,487.1158,351.221,473.9471,334.5212
MIP_4H,2759.5,-0.0162,65.5852,154.1433,8.6336,0.0052,0.1477,3.5827,2.7064,52.5662,53.478,62.6225,0.0406,0.0913,15247.3379,2202,491.1664,349.2423,479.7049,333.7553
MIP_4H,2760,-0.0087,68.3227,162.3389,8.5882,0.0022,0.2003,3.553,2.6942,27.1027,28.4501,30.062,0.0402,0.1127,14636.4238,2261,500.5743,352.5939,485.9051,343.2721
MIP_4H,2760.5,-0.0142,72.3707,142.5665,8.7472,-0.0011,0.2587,3.615,2.7032,30.1715,31.7285,32.6627,0.0404,0.1414,13817.7432,2302,500.1202,364.196,485.5163,344.4272
MIP_4H,2761,-0.0203,74.4738,140.4791,8.7926,-0.0031,0.3075,3.7689,2.713,30.9298,31.7815,33.0065,0.0416,0.155,13427.5352,2260,505.2724,367.5967,491.2908,348.9655
MIP_4H,2761.5,-0.0243,75.3881,134.7693,8.8494,-0.0042,0.2967,3.8831,2.7196,27.8263,28.7323,28.8308,0.0428,0.1607,13264.6904,2252,514.9164,375.8106,500.5439,356.2789
MIP_4H,2762,-0.0266,76.4393,152.1781,8.8608,-0.0056,0.3056,3.9156,2.7233,27.4597,28.6082,28.7078,0.0438,0.1671,13082.2744,2249,518.6725,382.0406,510.5045,357.6027
MIP_4H,2762.5,-0.0258,76.7913,161.3085,8.9403,-0.0042,0.2794,3.8944,2.7221,30.219,30.2835,30.6938,0.0446,0.1692,13022.3164,2268,528.2357,391.266,512.244,362.7592
MIP_4H,2763,-0.0249,76.3094,167.2597,8.8835,-0.0049,0.2945,3.8331,2.7206,30.5898,30.8832,31.0562,0.0449,0.1663,13104.541,2272,533.2017,390.871,510.1882,364.6608
MIP_4H,2763.5,-0.016,76.2374,170.4253,8.8948,-0.0036,0.2789,3.752,2.7061,30.3709,31.3858,31.6772,0.0449,0.1659,13116.9277,2295,534.5271,390.3672,508.6609,359.7007
MIP_4H,2764,-0.0122,76.6544,165.4538,8.9062,0.0086,0.2829,3.6434,2.6999,29.0644,30.9186,30.627,0.0453,0.1684,13045.5723,2237,533.9451,388.8633,511.4658,358.2966
MIP_4H,2764.5,-0.0113,76.6205,161.4306,8.9175,0.0352,0.2532,3.5651,2.6985,28.8514,30.2458,30.2685,0.0457,0.1682,13051.3379,2256,531.5692,386.7945,506.6079,353.2869
MIP_4H,2765,-0.0161,72.9872,158.5306,9.2015,0.0587,0.2259,3.5168,2.7062,30.2425,32.3139,32.5852,0.0447,0.1455,13701.0313,2287,527.9725,382.2828,502.1024,356.3015
MIP_4H,2765.5,-0.0173,72.9618,149.1718,8.8153,0.0585,0.2139,3.4949,2.7083,35.9017,41.1992,41.3123,0.0438,0.1453,13705.7939,2259,516.3649,380.3145,493.29,352.748
MIP_4H,2766,-0.0141,72.4637,154.1445,8.7472,0.041,0.2127,3.4997,2.703,34.6972,36.1306,39.7437,0.0433,0.142,13800.0127,2260,520.5952,374.8401,503.5692,347.9001
MIP_4H,2766.5,-0.0227,70.3872,137.1585,8.7585,0.027,0.2118,3.5491,2.7169,27.7813,30.1058,30.4569,0.0432,0.1278,14207.1318,2272,517.6895,367.7535,501.5887,338.6949
MIP_4H,2767,-0.0365,67.7495,136.9885,9.1561,0.0268,0.1826,3.6117,2.7395,56.9776,66.335,70.739,0.0431,0.1084,14760.2627,2224,515.8525,367.6553,492.9379,346.7408
MIP_4H,2767.5,-0.0353,66.0143,122.7462,8.7813,0.0432,0.1664,3.6567,2.7375,74.3883,101.6289,115.4249,0.0434,0.0948,15148.2314,2270,508.617,366.4163,491.9956,353.5368
MIP_4H,2768,-0.0357,67.218,126.7314,8.6563,0.0725,0.1919,3.6649,2.7382,32.3714,33.5314,37.7816,0.0418,0.1043,14876.9736,2320,504.9934,367.4189,486.2407,343.6379
MIP_4H,2768.5,-0.027,68.0215,139.8981,8.7131,0.0845,0.2306,3.6236,2.724,29.3931,31.0892,32.7239,0.0407,0.1105,14701.2344,2285,495.7729,360.1493,481.2627,343.6987
MIP_4H,2769,-0.0269,69.9717,137.711,8.8608,0.066,0.2816,3.5494,2.7238,32.0601,34.3649,37.0798,0.0417,0.1248,14291.4883,2220,498.437,362.3472,485.68,343.297
MIP_4H,2769.5,-0.0155,71.7766,137.6828,8.9516,0.0266,0.2701,3.5182,2.7052,31.7799,32.8403,35.4718,0.0421,0.1374,13932.127,2282,495.1893,366.2665,484.8564,353.9526
MIP_4H,2770,-0.015,69.3591,133.4048,8.9289,0.0027,0.2623,3.5338,2.7045,33.3015,34.6034,36.6879,0.0423,0.1204,14417.7246,2313,495.4695,377.4788,484.7153,355.5066
MIP_4H,2770.5,-0.0231,71.1138,144.8615,8.9062,-0.0019,0.2606,3.5941,2.7176,36.7405,38.1247,40.3492,0.0423,0.1328,14061.9609,2309,501.3041,376.7132,489.287,356.043
MIP_4H,2771,-0.0318,71.5141,153.5574,8.8608,-0.0003,0.2561,3.6334,2.7318,33.17,34.3512,36.2255,0.0428,0.1356,13983.252,2236,514.7945,373.8717,491.3886,350.9474
MIP_4H,2771.5,-0.0353,71.3519,155.9365,8.838,-0.0004,0.2783,3.6686,2.7376,31.3083,32.2083,33.2336,0.0428,0.1345,14015.041,2178,509.7289,370.3695,488.2091,347.8947
MIP_4H,2772,-0.0346,70.6988,153.1799,8.838,-0.0023,0.2528,3.6937,2.7364,39.9707,42.5893,43.7384,0.0427,0.1299,14144.5176,2226,513.5667,366.9172,492.7635,341.1623
MIP_4H,2772.5,-0.0338,70.2552,152.7352,8.8153,-0.0033,0.2553,3.6882,2.7351,41.2959,44.9078,46.2263,0.0428,0.1268,14233.8193,2337,512.9872,362.8477,493.1332,337.4247
MIP_4H,2773,-0.0337,69.5277,147.2676,8.7926,-0.0024,0.2185,3.6534,2.7349,35.3849,38.6674,39.2693,0.0425,0.1216,14382.7607,2351,513.7676,369.4601,495.9635,341.6847
MIP_4H,2773.5,-0.0337,70.8298,145.7698,8.8267,-0.0068,0.2063,3.6578,2.735,36.11,41.0965,41.0826,0.0421,0.1309,14118.3584,2217,511.1927,370.2513,495.7386,341.1313
MIP_4H,2774,-0.0374,72.6384,148.0618,8.8153,-0.0045,0.2038,3.6636,2.741,33.0698,35.9771,37.347,0.0417,0.1432,13766.8281,2174,515.3187,373.0293,498.6048,345.9343
MIP_4H,2774.5,-0.036,73.7824,148.7819,8.7245,-0.0042,0.2392,3.6534,2.7387,25.8634,28.13,28.2293,0.041,0.1506,13553.3633,2233,513.6165,375.7113,498.714,348.7951
MIP_4H,2775,-0.0368,74.7402,148.6225,8.8608,0.0023,0.2715,3.6211,2.74,29.4203,31.4829,31.9059,0.0406,0.1567,13379.6816,2332,515.5757,378.8194,497.8559,353.8155
MIP_4H,2775.5,-0.0257,74.0036,140.4429,8.9062,-0.0009,0.2864,3.6781,2.722,29.7709,31.6188,32.0182,0.0409,0.152,13512.8584,2395,518.5387,384.6823,500.7123,357.7575
MIP_4H,2776,-0.0249,73.3595,142.2086,8.8835,-0.0017,0.2784,3.7532,2.7206,30.8239,33.1967,33.4991,0.0406,0.1479,13631.5,2264,521.6896,386.8237,500.5207,354.0468
MIP_4H,2776.5,-0.0228,73.3244,146.6224,8.8835,-0.0033,0.2762,3.8355,2.7171,31.954,34.2364,35.0243,0.04,0.1477,13638.0273,2186,526.5147,382.3673,507.0462,353.1173
MIP_4H,2777,-0.0305,73.509,154.1681,8.838,-0.0022,0.2983,3.8293,2.7297,30.1111,31.4018,32.4286,0.0394,0.1489,13603.7773,2217,530.0616,378.0733,502.9369,353.3084
MIP_4H,2777.5,-0.0367,73.4727,156.8718,8.838,-0.0009,0.3196,3.8204,2.7398,29.5037,30.2847,31.5044,0.0387,0.1486,13610.5059,2315,517.9225,386.6024,494.2587,354.5316
MIP_4H,2778,-0.0418,73.2011,155.6727,8.8608,0.001,0.3444,3.7747,2.7481,28.4448,29.8187,31.0903,0.0386,0.1469,13660.998,2341,516.3611,383.8167,494.3928,351.8288
MIP_4H,2778.5,-0.0368,71.5545,155.4781,8.8494,0.0073,0.337,3.7528,2.74,28.5197,30.9508,31.6236,0.0395,0.1359,13975.3682,2288,510.3695,368.2183,485.4193,344.1172
MIP_4H,2779,-0.0256,70.8569,154.1128,8.8608,0.0086,0.307,3.7544,2.7217,32.1643,35.379,35.8913,0.0404,0.131,14112.9463,2167,496.5864,362.2136,479,343.3721
MIP_4H,2779.5,-0.0225,68.4188,142.7617,8.8153,0.0154,0.2582,3.748,2.7167,45.5621,49.3125,55.3298,0.0417,0.1134,14615.876,2167,486.1862,361.0523,472.3635,337.7429
MIP_4H,2780,-0.0148,65.9832,135.8834,8.679,0.0132,0.2108,3.6542,2.7042,33.6535,36.3028,38.6681,0.0428,0.0946,15155.3818,2318,478.0474,351.3439,464.6648,326.9337
MIP_4H,2780.5,-0.0025,63.6521,128.3306,8.7472,0.0124,0.1783,3.4771,2.6842,64.0447,71.5707,76.0065,0.0425,0.0751,15710.4102,2435,473.7797,342.6813,457.499,321.7439
MIP_4H,2781,0.0186,62.386,118.6629,8.5427,0.0059,0.1568,3.2654,2.6497,90.3599,104.6479,113.5188,0.042,0.064,16029.2334,2314,468.6595,336.3148,450.3957,316.674
MIP_4H,2781.5,0.0278,61.941,101.098,8.52,0.003,0.1384,3.1224,2.6347,83.9555,97.0249,106.3497,0.0418,0.0599,16144.3848,2224,461.8957,331.4341,445.1557,315.5383
MIP_4H,2782,0.0329,61.515,92.1058,8.5427,0.0005,0.1369,3.1179,2.6263,59.368,66.4797,69.6697,0.0412,0.056,16256.208,2181,461.1216,325.5813,436.6581,304.4068
MIP_4H,2782.5,0.043,62.1496,83.476,8.6563,-0.0052,0.1271,3.2044,2.6099,98.3484,107.4197,117.0749,0.0409,0.0618,16090.2148,2261,460.9213,322.6514,444.2635,303.7448
MIP_4H,2783,0.0526,61.8092,82.2331,8.6563,-0.0098,0.1117,3.2856,2.5943,99.1012,117.2258,127.8652,0.041,0.0587,16178.8184,2318,458.3091,327.663,439.2294,302.1501
MIP_4H,2783.5,0.0556,62.2225,79.3968,8.679,-0.0115,0.1026,3.3173,2.5894,74.8168,82.5193,88.9084,0.0405,0.0625,16071.3613,2295,462.831,331.4576,448.6303,303.3892
MIP_4H,2784,0.0395,64.1595,99.0756,8.7245,-0.0061,0.1148,3.2981,2.6156,46.9563,49.2182,53.4638,0.04,0.0795,15586.1621,2211,467.2932,337.1469,456.5774,307.476
MIP_4H,2784.5,0.0163,67.3016,115.9008,8.7585,0.0047,0.143,3.3671,2.6535,36.7485,37.3849,40.5062,0.0403,0.105,14858.4863,2181,467.1093,346.9644,443.2172,317.1743
MIP_4H,2785,-0.0008,68.1897,123.1579,8.8153,0.0183,0.1673,3.4464,2.6812,33.554,34.9409,37.1907,0.0405,0.1117,14664.9707,2245,473.6151,352.6661,449.6361,326.6897
MIP_4H,2785.5,0.006,69.7732,138.613,8.8494,0.0275,0.2046,3.528,2.6702,30.2465,31.0034,32.8227,0.0409,0.1234,14332.1406,2320,481.1052,350.6751,454.9299,318.1261
MIP_4H,2786,0.0062,69.8774,144.8501,8.9062,0.0459,0.2352,3.5543,2.6699,29.9291,29.7606,31.18,0.0414,0.1241,14310.7715,2283,483.2324,356.0812,455.2332,324.0593
MIP_4H,2786.5,0.0077,68.8439,148.5929,8.838,0.0391,0.2301,3.5551,2.6674,40.2786,42.4235,42.8329,0.0417,0.1166,14525.6113,2264,480.3113,359.5475,454.1504,327.1854
MIP_4H,2787,-0.0086,68.7233,136.5784,8.7245,0.0291,0.2246,3.5728,2.6941,38.4234,39.4129,40.4314,0.0421,0.1157,14551.1094,2217,488.6725,356.3923,461.108,322.765
MIP_4H,2787.5,-0.0109,67.5646,134.8904,8.838,0.0027,0.2044,3.5758,2.6978,34.1774,34.9099,35.4411,0.043,0.107,14800.6504,2187,493.7461,350.6402,472.783,316.4893
MIP_4H,2788,-0.0257,66.0929,131.5761,8.838,0.001,0.2008,3.603,2.7219,38.5912,39.5067,39.7842,0.0432,0.0954,15130.2207,2260,495.4731,351.9127,481.2123,320.306
MIP_4H,2788.5,-0.0338,67.6386,120.3955,8.838,0.004,0.2031,3.668,2.7351,63.4105,70.6896,71.2008,0.0434,0.1075,14784.4648,2262,494.8957,356.7691,478.6466,333.1523
MIP_4H,2789,-0.0408,68.6071,128.8503,8.7245,0.0065,0.2096,3.7186,2.7464,32.819,34.7898,35.1267,0.0437,0.1148,14575.749,2252,493.7188,365.6098,478.1389,339.843
MIP_4H,2789.5,-0.0392,70.1554,132.6945,8.8835,0.0044,0.2449,3.7213,2.744,30.5671,32.2283,32.0107,0.0438,0.1261,14254.0654,2278,495.6531,364.5639,480.8432,338.827
MIP_4H,2790,-0.0385,72.102,166.6611,8.9062,0.0005,0.2557,3.6444,2.7428,32.6471,34.5286,34.2313,0.0442,0.1396,13869.2471,2253,501.0172,365.4594,480.3715,336.3252
MIP_4H,2790.5,-0.034,71.5517,158.4762,8.9289,-0.0045,0.2588,3.5545,2.7355,35.6475,37.9923,37.8094,0.0444,0.1358,13975.9131,2199,498.4529,371.4734,476.2708,347.3334
MIP_4H,2791,-0.029,70.1967,161.2607,8.9743,-0.0039,0.2354,3.4725,2.7272,36.9779,40.2677,39.6168,0.0442,0.1264,14245.6885,2196,499.5472,371.6979,476.0823,341.9397
MIP_4H,2791.5,-0.024,68.9692,145.73,8.9743,-0.0072,0.2124,3.4075,2.7191,37.9559,40.089,40.2656,0.0443,0.1175,14499.2275,2221,503.3793,368.6702,479.1242,336.2791
MIP_4H,2792,-0.0203,68.517,149.772,8.9743,-0.0085,0.2098,3.3555,2.713,39.9728,41.7385,42.3675,0.0443,0.1142,14594.9229,2269,502.0474,367.1141,478.2602,336.2106
MIP_4H,2792.5,-0.0121,68.9202,146.0434,8.9743,-0.0105,0.2166,3.333,2.6997,41.9059,43.8447,44.6981,0.0446,0.1172,14509.5283,2224,498.2642,363.8651,477.8615,332.74
MIP_4H,2793,-0.008,68.1632,143.4181,8.9743,-0.0076,0.2159,3.2909,2.693,40.1502,41.3582,42.969,0.0452,0.1115,14670.666,2155,497.8728,361.4989,476.1909,332.346
MIP_4H,2793.5,-0.0061,67.9336,134.8335,8.9743,-0.0033,0.1989,3.2696,2.6899,38.7532,41.6965,41.8853,0.0456,0.1098,14720.2646,2196,495.0339,360.3074,476.8998,335.3558
MIP_4H,2794,-0.0039,67.381,121.0552,8.9743,-0.002,0.169,3.2601,2.6864,50.25,55.6765,57.5292,0.0457,0.1056,14840.9814,2291,492.1605,360.1468,476.8267,335.209
MIP_4H,2794.5,-0.0022,66.9195,103.9644,8.838,0.0065,0.1525,3.3189,2.6836,52.554,59.9023,61.3108,0.0458,0.102,14943.3252,2332,490.5613,359.6195,472.1989,335.7427
MIP_4H,2795,-0.0021,67.1511,96.3915,8.804,0.0142,0.152,3.3109,2.6835,46.223,48.9798,52.9219,0.0456,0.1038,14891.7871,2233,487.4337,357.8303,468.4793,334.8455
