Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
7327,123.5,59,9.167,15,571.6,95.59,131.82
7328,123.1,59,9.519,15.2,563.9,99.26,135.12
7329,123,59,9.556,15.3,557.4,99.26,139.07
7330,123,59,9.44,15.8,558,106.62,137.64
7331,122.3,59,9.474,16,563.8,132.35,134.53
7332,122.1,59,9.688,16.1,565.8,132.35,130.08
7333,121.7,60,9.53,16.9,562.8,132.35,133.91
7334,120.8,59,9.545,17.6,564.7,121.32,130.49
7335,140.7,60,5.507,9.9,193.4,128.67,83.96
7336,130.7,60,7.597,15.2,411.6,132.35,118.58
7337,126.9,60,8.964,15.8,550.2,132.35,118.5
7338,129.3,60,9.912,17,591.1,125,117.41
7339,128,60,10.118,16,561.4,128.67,109.9
7340,127.5,60,8.92,17.9,557.1,132.35,119.4
7341,126.5,60,8.946,15.5,513.8,121.32,119.57
7342,128.8,60,8.226,14.9,499,121.32,118.99
7343,128.4,60,8.313,13.4,473.9,121.32,119.13
7344,128.3,60,8.137,13.7,462.6,117.64,117.77
7345,127.8,60,8.462,14.1,475.4,113.97,119.44
7346,127.3,60,8.665,14.8,486.7,121.32,124.41
7347,126.7,60,8.77,15.5,520.9,117.64,132.62
7348,126.4,60,8.942,15.5,525.3,117.64,134.07
7349,126.2,60,8.886,15.7,528.3,117.64,134.07
7350,126.1,60,9.043,15.6,534.8,139.7,133.53
7351,126.5,60,8.751,15.5,527,117.64,133.6
7352,126.3,60,8.886,15.4,530.2,91.91,133.77
7353,127.1,60,8.646,15.4,546.9,128.67,132.5
7354,127.5,60,8.515,14.4,517.3,128.67,134.78
7355,127.2,60,8.905,14.9,517.8,128.67,134.61
7356,126.9,60,8.376,14.9,523.2,128.67,134.52
7357,126.7,60,8.406,15.3,531.7,132.35,134.24
7358,127.1,60,8.537,14.9,515.4,121.32,134.56
7359,126.4,60,8.492,15.5,529.9,132.35,134.06
7360,126.5,60,8.41,15.8,534.3,136.03,132.7
7361,126.4,60,8.152,15.4,533.1,136.03,132.68
7362,126.5,60,8.631,15.3,532.3,136.03,133.6
7363,126.1,60,8.863,16,531.2,139.7,133.34
7364,126.1,60,8.77,15.9,542.1,128.67,129.97
7365,125.5,60,9.032,16.2,552.4,121.32,127.44
7366,126.4,60,8.837,15.9,558.7,132.35,124.4
7367,126.4,60,8.822,15.4,542.7,132.35,129.28
7368,126.7,60,8.86,15.2,538.2,132.35,131.08
7369,126.6,60,8.856,15.2,543.4,132.35,129.76
7370,126.7,60,8.818,15.2,542.9,132.35,128.49
7371,126.7,60,8.766,15.1,541.8,128.67,130.24
7372,126.6,60,8.691,17.1,538.5,132.35,129.9
7373,125.3,60,8.74,17.1,536.7,110.29,128.8
7374,127.2,60,8.549,16.4,541.3,110.29,131.15
7375,126,60,9.069,15.9,550,110.29,131.32
7376,125.7,60,8.792,16.1,556.8,121.32,125.03
7377,125.8,60,8.564,16.1,558.1,121.32,124.61
7378,126.1,60,8.571,15.7,549.6,113.97,126.65
7379,125.7,60,8.953,16.4,555.2,117.64,128.11
7380,125.8,60,8.421,16,559.9,117.64,126.06
7381,136.4,59,7.215,12.1,371.5,143.38,112.49
7382,126.4,60,8.38,14.4,515.8,143.38,135.52
7383,124.9,60,9.133,15,540.6,143.38,136.46
7384,125,60,8.335,14.9,539,143.38,135.2
7385,124.8,60,8.807,14.9,550.4,143.38,138.01
7386,124.8,60,8.762,14.8,545.3,125,134.51
7387,125,60,9.732,15,544,128.67,136.65
7388,124.2,60,8.979,15.3,552.2,147.06,136.73
7389,124.2,60,9.047,16.1,558.9,147.06,132.38
7390,123.6,60,9.148,16.3,567.4,147.06,126.65
7391,124.4,60,8.886,15.8,556.9,136.03,131.01
7392,124.7,60,8.466,15.1,548.4,117.64,134.77
7393,124.7,60,8.882,15.5,543.4,132.35,135.03
7394,124,60,9.343,15.6,546.3,132.35,134.69
7395,123.8,60,8.815,16,558.2,128.67,133.09
7396,123.7,60,8.998,16.2,547.5,128.67,132.5
7397,123.9,60,8.8,16.4,562.6,128.67,132.47
7398,124.2,60,9.133,15.7,561.2,132.35,129.05
7399,124.6,59,8.807,15.3,548.2,125,133.49
7400,124.6,60,9.054,15.6,577,132.35,133.23
7401,124.7,60,9.519,16.4,586.3,139.7,125.7
7402,124.2,60,9.358,15.9,578.2,139.7,119.39
7403,127.2,60,9.688,18.5,616.3,139.7,125.71
7404,123.2,60,8.964,17,566.9,117.64,135.86
7405,125.3,60,8.923,17,563.3,117.64,135.85
7406,126.1,60,8.635,14.3,533.1,132.35,138.92
7407,125.3,60,9.41,14.8,560.6,139.7,139.69
7408,125.3,60,8.803,15,549.8,132.35,135.1
7409,125.3,60,8.609,15,538.4,132.35,137.24
7410,125.2,60,8.822,15.4,564.2,132.35,136.65
7411,125.3,60,8.32,14.5,562.6,125,137.24
7412,124.9,60,8.534,14.9,537.3,132.35,139.87
7413,124.4,59,8.897,15,550.3,139.7,136.51
7414,124.3,60,8.571,15.7,559.4,121.32,132.18
7415,123.8,60,9.054,16.1,562.6,121.32,129.05
7416,133.1,0,1.629,11.5,250.7,128.67,44.5
7417,128.3,0,1.618,12.8,301.2,132.35,44.94
7418,129.1,0,4.368,12.9,326.4,132.35,43.04
7419,129.4,0,3.431,10.9,247,147.06,44.89
7420,129.1,0,3.319,11.7,248.4,128.67,46.97
7421,128.7,0,3.326,12.1,268.1,136.03,48.97
7422,128.8,0,3.322,12,269.9,136.03,49.58
7423,127.6,0,3.326,13.5,313.1,132.35,54.77
7424,126.9,0,3.322,13.5,333.6,110.29,54.51
7425,128.7,0,4.297,12.7,287.4,128.67,49.98
7426,128.3,0,3.933,12.4,291.4,139.7,51.57
7427,128.7,0,3.926,12.3,301.8,136.03,53.38
7428,127.9,0,3.926,13.5,301.5,125,54.95
7429,137,0,1.052,6.2,245.2,132.35,44.59
7430,132.6,0,1.052,6.9,299.8,132.35,53.43
7431,132.4,0,1.056,6.9,291.8,139.7,53.62
7432,133.6,0,1.048,5.9,306.3,139.7,53.67
7433,133,0,1.052,6.3,324.2,132.35,57.79
7434,132.5,0,1.052,7.3,346.6,117.64,57.99
7435,138.5,59,12.771,8.3,313.6,117.64,57.06
7436,135.2,59,7.994,8.1,391.9,125,108.94
7437,129.8,59,9.272,9.3,540.1,121.32,139.2
7438,128.5,59,9.268,10,559.9,121.32,137.76
7439,128.5,60,8.837,9.9,566.1,125,133.91
7440,127.9,60,8.71,10.6,564.2,125,138
7441,128.1,60,8.313,10,554,125,137.93
7442,127.5,59,8.354,10.9,554.3,99.26,139.74
7443,127.7,60,8.74,10.5,525.9,95.59,139.72
7444,127.6,59,9.324,11.1,548,95.59,139.55
7445,131,59,10.849,14.9,656.9,102.94,137.85
6082,128.2,9,3.51,6.8,163.7,143.53,184.17
6083,128.1,9,3.416,6.8,168.3,143.53,185.93
6084,126.9,9,3.18,7.5,166.3,145.88,185.26
6085,127.1,9,2.997,8.4,149.8,145.88,157.58
6086,127.8,9,3.982,7.1,184.3,150.59,164.74
6087,127.3,9,3.326,7.1,182.8,148.24,169.02
6088,128,9,3.682,6.6,170.5,148.24,172.2
6089,127.9,9,3.457,6.8,170.2,143.53,179.36
6090,127.4,9,3.502,6.7,164.5,145.88,178.5
6091,127.3,9,3.529,7.2,172.9,145.88,173.7
6092,127.7,9,3.517,7.2,163.9,145.88,166.7
6093,127.9,9,3.611,6.9,178.9,143.53,175.24
6094,127.3,9,3.544,7.2,174.9,143.53,175.07
6095,126.8,9,5.537,7.4,166.7,143.53,165.08
6096,126.7,9,3.783,7.4,177.3,143.53,156.79
6097,126.9,9,3.585,7.1,169.3,141.18,161.23
6098,126.9,9,3.6,7.2,169.4,141.18,161.58
6099,126.7,9,3.574,7.3,176.8,141.18,161.49
6100,127.6,9,3.356,7.1,178.5,141.18,166.44
6101,126.8,9,3.585,7.2,171.8,143.53,168.49
6102,127.7,9,3.615,7.3,173.8,143.53,160.91
6103,127.8,9,3.375,6.5,154.4,143.53,176.03
6104,127.2,9,3.701,7,163.4,141.18,176.03
6105,126.5,9,3.442,7.5,154,138.82,167.23
6106,126.2,9,3.529,8,153.1,138.82,149.88
6107,126.1,9,3.311,8.1,153.1,138.82,142.46
6109,129.6,9,3.27,5.2,118.7,138.82,170.42
6110,129,9,3.581,5.1,137.5,141.18,156.44
6111,130.3,9,3.356,4.7,139.4,141.18,164.92
6112,130,9,3.686,4.4,140.4,141.18,172.69
6113,129.1,9,3.712,5.2,155.7,143.53,168.23
6114,128.9,9,3.678,5.2,163.2,145.88,144.93
6115,128.7,9,4.068,6.3,166.2,143.53,143.4
6116,128.5,9,3.48,6,149.5,143.53,133.3
6117,129.6,9,3.712,5.4,149.3,143.53,134.68
6118,129.3,9,3.798,5.4,155.8,143.53,151.59
6119,129.5,9,3.559,4.8,156.2,136.47,152.02
6120,128.6,9,3.633,5.8,146.6,134.12,152.53
6121,128.4,9,3.442,5.6,142.9,134.12,129.37
6122,128.2,9,3.615,5.9,144.2,136.47,125.63
6123,129,9,3.532,6,140.1,136.47,132.71
6124,129.3,9,3.506,5.2,153,138.82,141.08
6125,129.2,9,3.525,5.4,150.5,136.47,139.99
6126,129.2,9,3.476,5.5,153.5,136.47,132.89
6127,129.7,9,3.652,4.6,155.5,136.47,151.51
6128,129.4,9,3.776,4.9,158.9,138.82,153.9
6129,128.8,9,3.701,5.4,161.3,134.12,144.33
6130,128.6,9,3.57,5.4,160.5,134.12,132.72
6131,129.2,9,3.727,5.7,164.1,134.12,125.71
6132,129,9,3.697,5.8,165.3,134.12,134.35
6133,128.7,9,3.615,5.6,159,141.18,127.5
6134,128.7,9,3.911,5.8,162.1,143.53,123.57
6135,129.3,9,3.813,5.1,165.9,141.18,137.47
6136,129,9,3.851,5.9,172.7,143.53,141.18
6137,128.3,9,3.869,5.8,181.5,141.18,126.23
6138,128.5,9,4.049,6,185.6,141.18,119.84
6139,128.5,9,3.753,5.7,189.6,138.82,120.32
6140,128.7,9,3.641,6.1,187.6,138.82,120.76
6141,129,9,3.757,5.2,191.8,136.47,128.43
6142,128.3,9,3.727,6.4,196.4,136.47,128.43
6143,128.7,9,3.839,6.2,197.9,136.47,125.88
6144,128.3,9,3.581,6.1,195.6,136.47,127.84
6145,127.7,9,3.559,6.2,192.8,136.47,114.78
6146,128.1,9,3.574,6.3,192.9,136.47,118.79
6147,126.6,9,3.731,9.1,200.3,136.47,122.29
6148,125.9,9,3.675,9.1,204.7,138.82,122.63
6149,126.8,9,3.929,7.9,223.6,136.47,151.69
6150,126.3,9,3.978,7.8,233,136.47,160.65
6151,126.1,9,3.78,7.9,222.8,134.12,153.9
6152,126.3,9,3.847,8.2,216.7,134.12,148.09
6153,126.6,9,4.218,8.1,240.8,136.47,152.01
6154,126.2,9,3.989,8.2,226.2,141.18,155.87
6155,125.7,9,3.941,8.9,234.6,141.18,144.92
6156,126,9,4.229,9,242.4,143.53,126.39
6157,126.3,9,3.817,7.7,246.1,141.18,143.9
6158,126.4,9,4.064,8,239.4,141.18,148
6159,126.4,9,4.079,8.4,246.1,136.47,151.76
6160,125.8,9,3.971,8.4,239.5,134.12,135.37
6161,125.4,9,4.072,8.9,240.2,136.47,135.28
6162,125.3,9,4.09,8.7,243.5,136.47,125.93
6163,125.1,9,3.941,9.5,244.1,141.18,124.86
6164,125.4,9,3.723,8.8,238.6,141.18,126.83
6165,125.3,9,4.057,8.9,230.2,138.82,126.83
6166,124.9,9,3.903,9.1,233.9,143.53,122.66
6167,124.9,9,4.083,9,234.5,145.88,114.64
6168,125.9,9,3.974,8.9,234.2,145.88,120.92
6169,125.7,9,3.918,8.8,236.1,145.88,132.36
6170,125.4,9,3.948,8.9,240,143.53,127.42
6171,125.8,9,4.016,8.7,242.7,141.18,128.95
6172,125.3,9,4.109,8.8,259.2,141.18,129.22
6173,124.7,9,3.881,9.2,242.5,143.53,121.53
6174,124.9,9,3.922,9.2,247.8,138.82,112.13
6175,125.4,9,4.248,8.9,251.8,141.18,115.21
6176,125.1,9,3.944,8.9,243.5,141.18,114.61
6177,125,9,3.862,10.1,243.6,141.18,118.71
6178,124.5,9,3.529,9.9,214.2,143.53,98.19
6179,126,9,3.465,9.8,188.1,141.18,91.4
6180,125,9,3.956,9.1,233.2,138.82,110.42
6181,125.3,9,4.046,8.9,241.5,138.82,116.32
6182,125.4,9,3.974,8.8,241.8,138.82,118.2
6183,125.9,9,4.518,8.5,274,136.47,132.84
6184,125.7,9,4.109,8.8,273.4,136.47,132.84
6185,125.6,9,4.195,8.7,255.5,134.12,124.69
6186,125.5,9,4.259,8.9,254.9,134.12,126.44
6187,124.9,9,4.027,9.1,254.2,134.12,117.25
6188,125.1,9,3.896,9,239.2,143.53,111.93
6189,125.4,9,4.019,8.9,246.4,143.53,118.18
6190,125.7,9,3.836,9,245.5,143.53,118.44
6191,125.8,9,3.854,8.9,250,143.53,124.84
6192,124.7,9,3.832,9.4,246.5,141.18,115.28
6193,125.2,9,3.918,9.2,247.3,138.82,117.6
6194,124.9,9,3.731,9.2,240.5,136.47,117.26
6195,124.6,9,3.888,9.2,240,134.12,106.54
6196,124.9,9,3.892,9.4,249.9,134.12,109.49
6197,124.7,9,3.802,9.3,242.2,134.12,109.83
6198,125,9,3.918,9.1,246.4,141.18,108.29
6199,125.3,9,4.027,9.2,250.6,145.88,117.77
6200,124.2,9,3.723,9.7,248.5,143.53,113.49
6201,124.3,9,3.615,9.7,220.4,138.82,88.92
6202,136.8,9,2.217,0,41.7,134.12,39.87
6203,131,9,4.87,12.2,229.4,134.12,199.75
6204,121.4,9,5.121,13.7,327.3,134.12,213.41
6202,128.6,9,4.963,13.4,331.2,134.12,170.37
6203,132.6,9,3.596,5.7,312.5,134.12,124.25
6204,127,9,6.027,12.6,327.7,131.76,200.51
6205,120.8,9,6.267,13.9,393.3,134.12,212.48
6206,120.6,9,5.492,13.7,401.5,138.82,173.62
6207,121,9,5.136,13.9,402.1,138.82,159.36
6208,121.3,9,5.926,14.2,366.7,138.82,150.79
6209,121.9,9,6.095,14.2,436.7,141.18,161.08
6210,128.8,9,6.567,13.2,455,138.82,153.23
6211,126.1,9,6.016,12.7,439.7,136.47,183.54
6212,122.3,9,6.039,12.8,438.2,136.47,182.17
6213,129.1,9,5.941,11,260.8,134.12,85.72
6214,124.1,9,5.503,13.3,314.3,134.12,166.45
6215,123,9,5.668,13.5,329.6,141.18,157.49
6216,123,9,5.544,13.5,340.9,141.18,146.38
6217,122.8,9,5.147,13.3,326.4,141.18,142.11
6218,123.6,9,5.874,13.3,343.7,138.82,153.3
6219,123.1,9,5.297,13,306.5,136.47,155.78
6220,123.3,9,5.05,13,294.3,136.47,152.12
6221,122.8,9,4.727,13.2,288.5,134.12,152.14
6222,122.7,9,5.154,13.3,295.4,134.12,147.07
6223,123.4,9,5.409,13.5,294.8,134.12,147.07
6224,123.3,9,5.548,12.8,327.2,134.12,153.56
6225,123.2,9,5.076,13.1,299,131.76,152.2
6226,122.6,9,5.301,13.4,307.6,136.47,149.27
6227,123,9,5.211,13.3,310.7,141.18,139.39
6228,122.9,9,5.293,13.2,311.2,141.18,145.19
6229,123.4,9,5.372,13.3,316.7,141.18,146.9
6230,123.4,9,5.477,13.3,326.7,141.18,155.61
6231,132.8,9,2.3,5,85.7,134.12,33.54
6232,133.2,9,2.764,4.9,90.1,143.53,33.47
6233,132.8,9,2.202,4.8,78.2,141.18,33.95
6234,132.6,9,2.33,5.1,90.4,138.82,34.04
6235,132.6,9,2.495,5.4,96.2,138.82,34.11
6236,133.1,9,2.817,5.6,107.5,136.47,34.24
6237,132.9,9,2.783,6.1,118.7,131.76,34.18
6238,132.3,9,2.967,6.7,137,131.76,34.18
6239,132.5,9,3.012,7.2,125.3,127.06,34.18
6240,130.7,9,3.06,8.6,114.6,124.71,34.2
6241,132.2,9,2.978,9.3,131.9,131.76,34.27
6242,131.8,9,3.708,7.2,161.8,134.12,34.23
6243,132.4,9,2.993,5.9,133.9,131.76,34.11
6244,132.4,9,3.116,7.2,112.2,127.06,34.21
6245,132.3,9,2.892,7.3,128.7,131.76,34.26
6246,132.4,9,4.034,9.2,302.8,134.12,34.19
6247,132.1,9,3.678,7.6,308,138.82,34.25
6248,130.3,9,4.956,10.4,363.9,138.82,34.18
6249,131.5,9,4.371,9.5,363.3,134.12,34.18
6250,131,9,3.345,7.9,273.6,143.53,34.24
6251,129.9,9,4.057,9.9,315.2,136.47,34.07
6252,129.6,9,3.952,14.4,307,120,34.09
6253,127.8,9,6.72,15,322.1,136.47,33.88
6254,129.5,9,5.162,10.9,257.6,136.47,34.22
6255,126.5,9,5.338,14.1,272.3,136.47,33.87
6256,127.4,9,6.275,15.1,260.6,155.29,34.16
6257,128.1,9,4.312,13.6,259.4,157.65,34.05
6258,129,9,3.881,11.5,199.1,145.88,34.22
6259,129,9,3.663,12,205.1,134.12,34.14
6260,126.5,9,4.473,15.2,246.8,134.12,34.56
6261,125.9,9,4.431,15.5,243.7,136.47,34.52
6262,124.8,9,4.791,15.3,236.1,134.12,34.25
6263,124.7,9,4.072,13.4,230.7,136.47,34.49
6264,126.2,9,4.641,14.5,211.4,131.76,34.25
6265,126.4,9,4.199,14.4,235.3,131.76,34.21
6266,125.5,9,3.911,12.9,210.9,122.35,34.23
6267,124.6,9,4.581,16,236.9,124.71,34.25
6268,124.2,9,4.986,15.3,240.1,131.76,33.64
6269,123.8,9,4.386,15.3,252.7,131.76,33.87
6270,124.5,9,4.581,15.3,256.1,127.06,34.14
6271,122.7,9,4.836,15.6,241.2,134.12,34.18
6272,124.3,9,4.034,14.4,209.1,145.88,34.36
6273,125.6,9,4.188,15.4,210.5,148.24,34.25
6274,125.1,9,4.364,14.3,240.8,138.82,34.47
6275,125.2,9,4.814,15.1,251.8,124.71,34.42
6276,125,9,4.933,15.6,273.4,124.71,34.21
6277,124.5,9,4.701,15.2,264.6,120,34.71
6278,126.9,9,4.24,13.2,255.2,122.35,34.91
6279,125.5,9,5.061,15,247.9,124.71,34.51
6280,125,9,4.525,14.1,243.3,117.65,34.52
6281,126.3,9,4.761,15.7,232.8,117.65,34.59
6282,124.1,9,4.802,15.1,254.4,122.35,33.95
6283,125.5,9,4.465,14.7,250.9,117.65,34.39
6284,126.4,9,4.105,12.2,225.1,115.29,34.33
6285,125.6,9,4.881,15,264.6,124.71,34.44
6286,124.4,9,5.05,15.3,270.4,134.12,34.46
6287,126.9,9,4.173,14.4,244,134.12,34.45
6288,125.3,9,5.256,15.6,271.3,131.76,34.84
6289,126.9,9,4.124,12,223.2,127.06,34.46
6290,125.4,9,4.611,16,266.4,127.06,34.46
6291,125.4,9,4.611,15.9,526.2,124.71,34.41
6292,124.2,9,4.323,15.6,543.4,131.76,34.47
6293,123.7,9,4.705,16.3,493.2,134.12,33.91
6294,125.1,9,4.293,15.4,494.8,134.12,33.98
6295,123,9,4.203,16.1,538.1,129.41,34.22
6296,138.2,9,2.468,6.2,233.7,124.71,29.92
6297,131.1,9,4.285,13,515.3,129.41,33.29
6298,127.2,9,5.143,15.3,597.9,129.41,33.68
6299,129.4,9,4.225,11.6,482.7,129.41,33.4
6300,129.3,9,4.57,13.4,566.4,148.24,33.44
6301,127.6,9,4.615,12.9,576.3,145.88,33.43
6302,127.6,9,4.503,12.5,275.7,138.82,61.96
6303,125.2,9,4.626,16.6,279.2,136.47,63.47
6304,121.3,9,5.731,19.5,343.5,136.47,63.49
6305,120.8,9,6.016,18,402,134.12,63.2
6306,122.8,9,5.956,16.9,366.7,136.47,63.93
6307,123.3,9,5.327,15.1,332.2,145.88,63.87
6308,122.3,9,5.649,18,352.6,145.88,63.16
6309,121,9,5.338,17.7,345.2,138.82,64.05
6310,121.9,9,5.877,17.8,366.4,131.76,63.9
6311,121.1,9,5.503,17.5,347,129.41,64.01
6312,121.4,9,5.709,17.4,354.7,136.47,63.79
6313,121.2,9,5.439,18,358.2,141.18,63.81
6314,120,9,5.728,18.4,393.6,136.47,63.98
6315,121.4,9,5.934,19.1,377.8,136.47,63.43
6316,120.4,9,6.346,19,401.5,138.82,63.38
6317,122.5,9,5.507,17.4,384.5,143.53,63.75
6318,121.7,9,5.758,17,392.2,143.53,63.23
6319,122.1,9,5.435,16.5,390.2,138.82,64.05
6320,121.9,9,5.301,16.5,390,134.12,63.17
6321,121.5,9,5.78,18.5,413,136.47,63.37
6322,121.3,9,5.769,18.8,429.1,131.76,62.13
6323,121.3,9,5.413,16.9,396.7,134.12,63.6
6324,132.3,9,3.128,8.6,442.8,136.47,19.9
6325,131.5,9,3.274,9.2,392.5,136.47,23.17
6326,132.5,9,3.248,8.1,428.2,145.88,22.98
6327,131.7,9,3.866,9.7,391.8,150.59,23.28
6328,132,39,3.989,9,440.9,145.88,23.15
6329,130.4,39,4.829,11,226.1,141.18,48.88
6330,126.6,39,5.076,13.4,255.5,143.53,75.82
6331,123.3,39,6.046,14.9,309.1,150.59,75.4
6332,122.6,39,6.357,15.8,326.1,150.59,75.49
6333,123.2,39,5.698,14.8,322.9,143.53,75.49
6334,123.3,39,5.54,14.8,314.8,136.47,75.47
6335,123.2,39,5.78,17,305.4,141.18,75.48
6336,120.5,39,5.896,18,321.6,143.53,75.47
6337,119.4,39,7.391,21.3,406,145.88,75.47
6338,119.7,39,6.889,20.1,409.6,141.18,75.53
6339,119.4,40,7.473,22.4,438.1,143.53,74.81
6340,120.4,39,6.005,18.1,436.8,148.24,75.54
6341,120.4,39,6.683,18.6,389.8,148.24,75.26
6342,119.3,39,6.896,20.6,426.2,145.88,74.44
6343,118.9,39,6.192,19.6,422.6,143.53,75.39
6344,118.9,39,6.428,19.3,406.7,138.82,75.47
6345,118.5,39,5.907,19.6,407.3,138.82,75.35
6346,118.6,38,6.14,19.9,432.4,138.82,75.49
6347,119.4,9,5.731,19.6,436.6,141.18,72.74
6348,118.8,9,5.799,20.2,432.7,148.24,73.44
6349,121.4,9,6.376,20.9,456.2,150.59,75.36
6350,118.9,9,5.776,19.9,428.8,145.88,75.35
6351,126.1,9,4.428,12.7,374.1,152.94,36.12
6352,129.6,9,3.559,10,412.7,148.24,16.75
6353,129.8,9,4.046,12,450.8,145.88,48.15
6354,128.8,9,5.05,14.2,488,143.53,49.08
6355,131.3,9,3.465,8.9,450.3,143.53,15.95
6356,131.2,9,3.967,10.6,455.7,141.18,27.58
6357,126,9,5.05,16.3,273,141.18,75.45
6358,120.8,9,5.634,18.3,350.2,141.18,75.26
6359,118.9,9,6.335,20.4,366.5,141.18,75.34
6360,118.1,9,5.881,19.9,377.8,138.82,79.07
6361,117.9,9,6.241,20.6,407.9,143.53,80.34
6362,117,9,6.05,20.7,391.4,148.24,80.41
6363,116.6,9,6.365,21.5,405.3,150.59,80.61
6364,115.9,9,6.368,22.8,415,148.24,80.62
6365,116.1,9,6.192,22.4,415.3,148.24,80.73
6366,116,9,6.027,22.3,426.7,143.53,79.07
6367,115.6,9,6.076,23.7,422.2,141.18,78.81
6368,114,9,6.05,24.2,419.7,136.47,79.58
6369,116,9,5.821,24,402.8,138.82,78.75
6370,115.8,9,5.851,22.2,419.3,138.82,80.01
6371,116.6,9,6.087,22.1,432.6,141.18,79
6372,118.5,9,6.372,22.8,441.3,143.53,78.12
6373,116.6,9,6.046,23.7,440.1,145.88,76.8
6374,116.7,9,6.095,22.2,438.3,148.24,74.74
6375,117.1,9,6.11,23.4,437.7,148.24,78.68
6376,117,9,5.877,20.8,425.6,148.24,79.95
6377,116.4,9,6.012,22.4,408.7,145.88,80.02
6378,115.7,9,6.102,22.4,422.1,145.88,80.08
6379,116.1,9,5.93,21.8,421.3,145.88,78.82
6380,116.4,9,6.256,21.1,420.6,145.88,80.89
6381,118.1,9,5.881,21.8,446.6,143.53,76.69
6382,117.5,9,5.9,20.6,435.3,143.53,78.09
6383,116.7,9,6.027,21.2,425.6,143.53,80.4
6384,116.3,9,6.286,21.8,422.9,143.53,78.76
6385,116.2,9,6.166,21.8,420.5,145.88,79.13
6386,116.1,9,6.151,21.8,430.4,150.59,79.34
6387,116.9,9,6.574,23.9,437.1,145.88,79.95
6388,116.6,9,5.975,21.1,408.9,145.88,80.42
6389,116.4,9,6.069,23.1,409.7,143.53,80.2
6390,114.2,9,6.203,24.4,424.7,141.18,77.76
6391,114.5,9,6.2,24.2,431.4,141.18,79.72
6392,137.8,9,3.753,6.8,337.1,148.24,27.81
6393,134.5,9,3.817,7.3,453.1,143.53,27.54
6394,132.6,9,3.776,7.2,391,143.53,27.92
6395,133,9,3.907,7.9,451.2,138.82,28.04
6396,132.9,9,4.518,8.9,453.5,145.88,47.71
6397,128.9,9,4.727,12.3,257.5,145.88,58.54
6398,124.6,9,5.776,16.2,358.4,148.24,79.36
6399,120.1,9,6.188,20.1,363.5,148.24,83.51
6400,117.5,9,6.421,22.1,390.6,148.24,85.4
6401,119,9,6.511,22,428.4,143.53,100.18
6402,125,9,5.919,18.3,664,145.88,70.96
6403,128,9,4.847,11.9,611.4,148.24,48.8
6404,127,9,4.679,12.6,493.2,145.88,48.71
6405,126.4,9,4.948,12.9,520.5,143.53,48.69
6406,126.9,9,4.484,13,529.4,138.82,48.76
6407,125.7,9,4.855,13.4,590.8,141.18,48.77
6408,126.4,9,4.446,11.8,556.7,145.88,48.6
6409,127.4,9,4.739,13,551.1,141.18,48.76
6410,128,9,4.731,11.8,235.5,143.53,48.73
6411,127.1,9,4.559,12.2,271.2,141.18,48.77
6412,124.1,9,5.645,18,346.1,143.53,99.54
6413,119.1,9,6.263,19.7,401.6,143.53,100.01
6414,117.5,9,6.245,21.2,417.2,148.24,104
6415,115.5,9,6.938,23.4,457.1,143.53,110.92
6416,113.4,9,7.455,26.8,523.8,143.53,108.81
6417,112.4,9,7.395,26,525.2,143.53,99.72
6418,112.3,9,7.548,26.4,533.9,145.88,104.19
6419,111.8,9,7.297,26,553.2,143.53,107.55
6420,112.1,9,7.256,26.2,553.1,141.18,91.36
6421,112.1,9,7.354,26,537,138.82,99.06
6422,112.1,9,7.518,26.3,543.1,143.53,99.49
6423,112.4,9,7.234,25.6,536.4,143.53,108.44
6424,112.1,9,7.245,25.7,541.8,143.53,107.6
6425,112.2,9,7.29,26.2,543.1,141.18,108.05
6426,112.6,9,7.222,26.1,552.8,141.18,105.9
6427,112.2,9,7.02,26.1,550.1,141.18,106.24
6428,112.3,9,7.271,25.7,584.1,141.18,104.01
6429,112.5,9,6.9,25.5,541.7,141.18,113.16
6430,112.3,9,7.207,26,518.3,143.53,112.22
6431,112.2,9,6.852,26.1,495,148.24,96.76
6432,114,9,6.938,25.4,500.4,148.24,98.54
6433,112.8,9,7.215,25.6,520.3,148.24,116.24
6434,112.3,9,7.327,25.8,544.1,143.53,99.38
6435,112.4,9,7.005,25.9,541.4,141.18,96.17
6436,112.5,9,6.986,26.1,520.2,141.18,93.85
6437,112.4,9,6.983,25.3,532.3,141.18,100.29
6438,112.1,9,7.181,26.1,531.4,148.24,101.29
6439,112.4,9,7.286,25.9,577.1,148.24,96.16
6440,112.5,9,7.455,25.4,566.7,150.59,89.68
6441,112.3,9,7.061,26.1,581.7,145.88,93.14
6442,121.6,9,7.226,23.7,480.2,152.94,91.14
6443,113.2,9,7.324,25.7,503.1,152.94,101.72
6444,112.2,9,7.331,25.5,512.9,148.24,103.59
6445,112.2,9,7.245,25.6,496.1,138.82,106.78
6446,112.1,9,7.586,25.8,496.4,131.76,100.95
6447,128.1,9,6.863,25.6,606.1,138.82,94.99
6448,129.9,9,5.154,15.1,604.5,145.88,29.76
6449,130.4,9,3.963,10.5,422.8,145.88,29.7
6450,128.8,9,4.102,10.3,478.3,141.18,31.3
6451,128,9,4.285,10.7,477.8,145.88,44.17
