Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
7416,141.9,50,5.6,12.7,316.6,127.06,48.67
7417,140.3,50,5.668,14.3,405.8,129.41,59.41
7418,137.8,50,7.035,17.2,336.5,131.76,99.01
7419,135.5,50,7.365,17.8,383,134.12,100.19
7420,134.6,50,9.174,20.9,396.8,131.76,100.01
7421,131.6,50,8.5,21.8,442.3,131.76,99.8
7422,131.6,50,9.549,21.6,464.9,129.41,100.13
7423,132.1,50,8.758,21.4,462.3,127.06,108.3
7424,132.6,50,8.429,20.7,472.7,124.71,111.54
7425,134.5,50,8.14,20.1,450.8,115.29,119.6
7426,135.4,50,9.051,18.4,458.1,112.94,119.6
7427,134.4,50,8.271,20.5,423,110.59,119.65
7428,131.7,50,10.59,22.2,465.4,108.24,119.72
7429,130.9,50,10.403,22.3,525.9,108.24,119.6
7430,131,50,9.624,22.1,538.8,103.53,119.66
7431,131.1,50,11.122,22.2,532.6,103.53,122.04
7432,131.1,50,10.268,22.9,582.5,103.53,123.24
7433,130.9,50,11.786,24.2,604,103.53,125.63
7434,131.1,50,11.741,23.7,596.5,103.53,125.03
7435,129.6,50,10.811,24.1,628.4,103.53,124.52
7436,129.6,50,10.669,23.9,620.5,105.88,118.37
7437,135.1,50,10.86,23.8,644,105.88,119.56
7438,132.6,50,10.924,25.3,522.9,103.53,124.6
7439,128.5,51,12.816,25.8,527.3,103.53,114.7
7440,131.8,50,9.407,25.2,489.6,105.88,120.53
7441,131.2,50,9.084,23.2,529.3,110.59,126.06
7442,129.4,50,10.321,23.9,590.4,115.29,125.97
7443,129.4,50,10.193,24,587.1,122.35,122.64
7444,129.4,50,10.04,23.9,588.7,131.76,123.58
7445,129.8,50,10.635,23.8,606.8,143.53,123.5
7446,132,50,9.489,23,608.7,150.59,117.35
7447,137.9,50,7.859,17.7,633.2,157.65,98.57
7448,134.9,50,8.62,18.9,449.1,155.29,126.13
7449,133.9,50,8.069,19.4,461.2,143.53,126.05
7450,133.6,50,8.414,19.6,461.5,136.47,126.13
7451,133.1,50,9.272,21.1,570.8,122.35,126.13
7452,132.8,50,9.156,20.8,572.9,122.35,126.08
7453,133.3,50,9.103,21.1,548.5,127.06,125.83
7454,139.5,50,7.811,19.8,603.8,141.18,123.9
7455,142.6,50,6.275,13.3,481.2,143.53,59.87
7456,142.4,50,6.181,12.2,312.2,138.82,59.65
7457,142.5,50,6.492,12.4,330.5,124.71,59.6
7458,143,50,6.143,11.9,319.5,117.65,59.41
7459,141.4,50,5.297,11.7,409,110.59,59.62
7460,141.5,50,5.222,11.8,408.9,110.59,59.67
7461,143,50,5.881,12.6,394.8,110.59,59.48
7462,141.8,50,6.121,12.7,182.3,108.24,59.65
7463,141.7,50,5.844,13.1,330.8,108.24,59.6
7464,140.8,50,7.196,13.8,362,110.59,59.58
7465,139.5,50,6.454,14,438.5,112.94,59.49
7466,141.5,50,5.507,13.3,437.7,117.65,59.62
7467,141.6,50,6.143,13.8,361.7,115.29,59.46
7468,140.9,50,6.488,13.9,215.3,115.29,59.91
7469,141.7,50,6.275,17,360.7,110.59,60.06
7470,136.9,50,6.114,17.4,425.7,112.94,59.39
7471,140.5,50,5.54,16.6,432,110.59,59.34
7472,140.4,50,6.859,15.6,360.4,108.24,99.92
7473,137.4,50,8.747,17.1,370,110.59,101.03
7474,135.7,50,7.927,17.6,401.4,112.94,101.04
7475,135.4,50,8.59,18,439.2,117.65,101.03
7476,134.9,50,8.313,20.4,425.3,122.35,100.69
7477,131.8,50,7.522,26,364.2,129.41,100.81
7478,132.9,50,10.01,25.8,590.2,134.12,97.96
7479,135.1,50,7.848,20.1,578.1,136.47,100.61
7480,134.8,50,8.358,18.3,426.8,136.47,100.95
7481,134.4,50,11.531,20.4,431.1,134.12,101.04
7482,134.3,50,8.972,19.7,420,134.12,115.64
7483,134.2,50,7.994,18.8,411,136.47,121.01
7484,133.7,50,8.039,20,449.8,138.82,120.93
7485,133.8,50,8.399,20,470.4,145.88,120.6
7486,134.2,50,8.069,19.1,456.5,150.59,120.94
7487,133.7,50,8.309,20.1,438.4,150.59,120.93
7488,132.5,50,8.89,21.4,485.8,155.29,121.19
7489,131.4,50,9.021,22.8,503.5,152.94,120.85
7490,130.7,50,8.86,23,520.9,145.88,120.85
7491,130.7,50,9.107,23.2,535.4,143.53,121.02
7492,130.4,50,9.137,23.5,544.4,134.12,121.1
7493,130.4,50,8.863,23.4,524.3,131.76,130.24
7494,128.9,50,8.642,25,512,129.41,130.07
7495,149,49,5.698,12.3,99.7,127.06,53.05
7496,139.2,49,7.762,21.1,373.4,127.06,128.92
7497,131.9,49,9.227,22.2,527.8,127.06,129.82
7498,134.2,49,8.89,20.7,550.7,127.06,129.82
7499,134.3,50,8.298,18.8,504,127.06,129.99
7500,134.2,50,8.8,19.7,527.2,127.06,129.39
7501,133.5,50,8.609,24.6,527.8,127.06,126.94
7502,131.6,50,8.095,22.8,512.7,127.06,128.61
7503,134.6,50,9.272,21.5,498,127.06,129.22
7504,135.2,50,8.751,18.5,516.3,124.71,129.64
7505,134.7,50,12.995,21.8,512.6,124.71,129.22
7506,131.8,50,9.489,22.7,602.7,127.06,129.21
7507,131.8,50,13.539,23,598,134.12,128.36
7508,130.9,50,9.332,22.9,577.4,134.12,129.39
7509,130.8,50,9.961,23.3,624.8,160,127.42
7510,133.3,50,9.639,21.7,628.1,160,121.44
7511,134.7,50,8.935,19.9,588,169.41,124.82
7512,134.7,50,8.455,18.9,501,174.12,128.95
7513,134.9,50,8.275,18.4,502.6,171.76,129.98
7514,134.5,50,8.773,19.1,566.1,169.41,130.07
7515,134.5,50,8.639,18.8,554.6,164.71,130.07
7516,134.1,49,9.088,19.4,564.7,157.65,129.73
7517,134.8,50,8.77,18.8,530.4,152.94,129.3
7518,135.3,50,8.103,17.9,520.6,148.24,129.73
7519,143.5,50,8.391,17.7,585,145.88,128.52
7520,145.8,50,6.87,9.4,436.5,143.53,64.03
7521,146.6,50,6.466,8.3,138.5,138.82,63.55
7522,146.9,50,6.335,8.3,293.2,129.41,64.01
7523,146,50,5.555,8.4,286.9,122.35,63.82
7524,144.6,50,5.357,9.5,370.7,124.71,64
7525,143.4,50,5.357,10.1,401.3,141.18,63.85
7526,143.2,50,5.994,12.3,407.7,148.24,63.74
7527,139.9,50,6.428,18.8,348.8,150.59,63.64
7528,133.3,50,9.639,24.1,485.6,155.29,64.22
7529,130,50,8.432,25.3,512.8,155.29,61.31
7530,132.6,50,8.148,24.8,635.1,164.71,53.65
7531,132.3,50,8.818,24.2,469.8,167.06,98.99
7532,128.5,50,8.938,25.8,498.9,167.06,98.65
7533,129.1,50,7.878,24.6,432,167.06,61.3
7534,130.7,50,6.904,24.2,298.8,160,43.15
7535,130.6,50,8.013,24.9,386.7,148.24,79.31
7536,130.1,50,9.362,24,505.4,141.18,79.91
7537,130.3,50,11.433,23.9,524.5,141.18,107.72
